dst_importance,count
0.0314211893632447,158
4.45962209360772e-05,12
0.0309325300251236,415
0.0306787044175955,795
0.0306638130854065,500
0.0298005800854598,520
0.000280776208306665,49
5.02152073309734e-06,7
0.00307404823461871,217
6.11331337764157e-05,23
0.0302125172258281,320
0.0299736860255476,830
6.80931274788765e-05,15
9.10781305980307e-05,16
0.0295640081999521,196
0.00341501058398835,197
0.00501302059418756,215
0.0293892817831107,420
0.0292933613527304,587
4.76003766900369e-06,15
0.000152437337804383,52
0.0289945849105704,998
0.000746092003754978,40
1.30500809862378e-06,5
0.00796961278111122,206
0.0286218796727621,703
0.0285521005182791,539
0.0284301758023798,669
2.85083130700315e-05,18
0.0281541300391283,613
0.00143022462602153,115
0.0281645727288727,469
0.0280415215350434,917
0.0280420678106649,364
0.0280361892194093,222
0.000167388414781423,15
1.79313518660661e-05,13
3.73444970564214e-05,28
0.0274295779116298,541
0.000607091535364594,98
0.0274206282798589,622
5.8497294225201e-06,8
0.0272850873327177,393
0.000224276682680445,117
0.0270639894562951,614
0.0269001491952994,487
0.026890191183783,280
0.0268163884168102,414
0.0267610758224812,30
3.74126322947841e-07,2
0.00127873204709918,101
0.0263953740282077,230
8.56845107784694e-05,41
0.000303928110367362,79
0.000460265847451619,66
0.0257303685484272,312
3.48108530411169e-06,6
9.48757566389094e-07,7
0.0255873020926855,312
0.0232463384415947,558
5.77012148077288e-05,20
0.0253315144477426,566
0.00320374679964698,95
0.0252335423845907,1120
4.21259914716414e-05,10
0.0251906493963033,423
0.0248552970835173,1821
0.0248520503315713,1083
0.0247669236162323,709
0.0247504306835336,454
0.0246846502642814,183
0.024674706294289,175
0.00116764789104751,100
0.0246108515072602,641
1.21889707633356e-05,7
2.02440454398281e-05,28
0.00189682422958863,176
0.00180808261856228,90
4.45107354019066e-05,11
0.00108379616189416,46
2.22778244970797e-05,39
0.0006825339604111,41
0.000271770009188284,112
0.0237419454814721,765
0.00116124650324999,25
0.0237176643023905,322
0.0236925922642059,451
0.0236731551736577,1985
0.0235746655234811,282
0.0232836285583475,283
0.0232506900308002,334
0.023123081324171,442
0.0231181343990095,468
0.000143508664585044,21
5.09358524335602e-06,12
0.0229430315062777,405
0.000348214082297587,48
0.00048225097907255,65
0.000374809522927676,36
0.0228190360890737,321
0.00131259173050845,40
5.13247691986578e-05,36
0.000110372179460495,68
0.00015112501176851,22
0.00353059213300151,168
0.0226096416489097,429
0.0224350963064515,830
0.022515467398594,718
0.000462755390491952,92
0.0223117929552259,295
1.95464245927494e-05,23
8.0546394410759e-05,46
0.0220988737776105,1451
0.0220830716246317,121
0.0220309970862173,1203
4.00011322093477e-05,20
6.1647848966761e-06,23
0.000215295525048945,32
0.0217699129916539,56
0.0217233150869401,280
0.0216871918858897,1689
0.0215565867709957,348
4.40058984318046e-06,13
0.00119800275537058,138
5.37377225047735e-05,44
5.22308758068184e-05,7
7.75605456976715e-05,21
0.000163278323633603,23
0.0210679635953106,344
0.000170072000591211,5
8.69397829433248e-06,28
0.0210189742342324,484
0.000253404585293279,11
0.0209501816981201,328
9.10313221244106e-07,5
0.0209017249340744,1884
0.0208833012471971,196
0.0208190750580364,1037
0.0207489164642538,555
0.0207194524474284,468
0.0205689220587969,885
0.0204271662996317,409
5.24062783587831e-05,19
0.0203618889633289,240
0.0203222837410487,318
0.0203210984613687,5
0.0202360698839456,314
0.0201611048724759,327
0.0201026759487315,282
0.0200864887269193,146
0.0200471488035625,247
0.0200033190174747,470
0.0199945026702728,260
0.0177629924185818,1925
0.0199277194303234,312
0.0198319836500652,354
0.0198756806996294,814
4.08653672295512e-05,31
0.0198269822587455,327
0.01983690445629,357
0.0190261354505965,482
2.89550998369551e-06,16
0.000557764054031661,58
0.0196138990412473,370
0.019585478866141,169
0.0195361724914637,261
0.000141258599368758,31
0.0173027694804422,355
3.00734719846821e-05,9
0.0193451045875154,1
0.0193166907512843,165
0.0192664860696098,312
0.0191728809101018,270
0.0192435986816686,1
0.0192416967537429,502
0.00132185274773414,110
0.000105598419310524,29
0.0191032387978848,307
0.0190303479667695,489
0.00125307877344734,191
0.0189677132698877,8
0.0189486331969309,872
0.0177051805559203,594
0.0186507659683141,538
0.000343553308132661,39
2.56911193212796e-06,2
0.0187601517509025,140
6.79833028711457e-07,6
0.000237000598646164,38
0.0186756384138177,866
0.0186035034582118,22
0.0182542176365165,484
0.0185659611090515,253
0.0185584148909615,279
0.0185332923533265,144
0.0185073351647913,73
0.000748761534676761,33
0.0184044872535021,332
2.23028151738375e-05,10
5.9122859596232e-05,23
1.43767892765997e-05,18
4.05205225674459e-06,5
6.81600407418912e-06,14
0.0181251675234195,328
0.0180940289008349,1175
0.0180726275034295,158
0.000956389413205123,52
0.0179983416583775,642
0.0179540461190734,159
1.47898768414127e-05,7
0.017842006966291,2
0.0178228795230313,119
0.0178035405992031,187
0.0177792747674501,174
0.0177453391780471,330
0.0177438955562603,3
0.0177381011236789,425
0.0177298127995026,344
0.0176757114823759,485
0.0176816860687139,207
0.0176775538709787,60
0.0176714549911535,1390
0.0176433447623612,249
0.0176207387463863,197
0.0176218055251298,9
0.017602183280348,368
0.0171609046568739,451
0.0175403142408902,29
0.0175370468963618,4
0.0175224953856151,278
0.017468232771831,309
0.0174363951193998,276
0.0174048089082159,1125
0.017375493774113,76
0.0172407146973572,223
0.0172712301860725,286
0.00824568644163486,161
0.0172066877030316,313
0.0171643250626865,346
6.42050469977169e-06,14
0.0171444823770933,68
7.1719359161641e-05,14
0.0170370058203904,1989
0.0170353449052938,105
0.0170239687437282,93
0.00454329406525451,164
0.0170009521697312,531
2.89541761860527e-05,37
6.1814693578393e-05,11
0.0169689267971726,126
0.0169474385253105,3
1.7402436780852e-05,23
0.0168921361998223,132
6.26843442488582e-05,20
0.000357261841416497,53
0.0168722710519329,180
0.00343576004595401,308
0.0168579433475896,460
0.000181999447951821,8
0.0168027776229445,100
4.32562031151893e-05,16
0.0167781508436065,21
0.000175209808393283,30
0.000545961950299531,53
0.0166813326559635,361
0.0167000140108135,1190
0.016644618591665,61
0.0164568603648438,273
0.00114241966545406,174
0.000720514537255304,44
0.0165818041140495,37
0.0165451320039683,820
0.016536755810021,2
3.19540715305131e-07,2
0.0165252441412848,5
0.0159442018337393,623
0.000785602723142195,104
0.000299720516039263,28
0.0164621079848996,29
0.0164204747337406,100
0.00148492927684751,145
0.0163513570435864,510
0.00236843398774831,79
0.000756653466772666,45
0.016306924141159,2
0.0162878349470223,899
1.9982185950436e-05,29
0.0162719637214184,11
2.59328999713608e-05,5
0.000210977612835365,63
0.000110459318759142,48
0.000165406143763851,71
0.0161697537715632,23
0.0161034027580409,136
0.0160862993800851,202
0.000847722178939667,67
0.0160536966091416,2
0.0159989928653001,431
0.0160262724339688,504
0.00040432157908554,64
0.0159578238283855,561
0.0159398446866563,471
0.000156659735436415,20
0.0159294985015617,145
2.53323882374047e-05,9
0.000444916647574396,84
0.000496404097999624,24
0.000231559868185418,43
0.0158704174298158,57
0.0158669055594471,169
0.0158627409991295,109
0.0158627165294334,17
0.000346749038201985,53
2.39715919719748e-05,11
0.0158475077911696,39
0.0158443908910818,22
8.11556247918605e-05,8
0.0158236748921722,2412
1.24453740456162e-06,13
0.0158169119403792,248
0.0158086849020958,3
3.22679071127486e-06,23
0.0157888444316379,245
6.30841579857359e-05,22
0.0157158207672201,1
6.98095784070897e-05,6
0.0156747061543237,565
0.0156201006688385,348
2.49352858894651e-07,6
8.61428551659847e-05,4
0.0155426200570033,2
0.0155040046502073,8
0.0154615884784865,328
0.000104535510097097,39
0.0154463453586466,15
0.0154366853049792,1308
0.0154336122483054,117
5.25733818476765e-06,12
8.15655716229517e-06,7
0.015393752887465,235
0.000329656291518894,30
0.00109488316625431,58
0.0153494638426062,57
7.52604211906348e-05,6
3.75284547884887e-06,7
0.0153084224046226,75
0.015297383808841,123
0.0152756547750895,57
0.0152728443008294,755
5.29991915554125e-07,4
0.0152342582359786,371
0.0152165567828052,143
0.0152093629948238,34
0.015206971438582,1
0.0151858202454403,404
0.0135839561206394,1082
0.0150912594605163,290
0.0151560265322072,115
0.0151539704944961,3
2.62155421932374e-05,12
0.0151358494323551,42
4.68162150996497e-05,23
0.0150997147255781,2
0.0148497937419715,629
2.23765432561321e-06,4
0.000239441177792167,41
0.0149859601419417,2
2.13931494709204e-06,10
3.66116076742089e-07,1
3.66116076742089e-07,1
0.0149125435306232,225
0.0149053708605702,759
0.0148443822305139,372
0.011864839217838,362
0.0148154860286896,257
1.22734027057223e-06,12
0.0147991804692568,1112
6.98943547351704e-05,10
0.0147773301529739,219
2.17379140804297e-06,8
0.0147413462540906,240
0.0147451412245878,136
0.0147106088617879,939
0.0147030445927769,6
0.0147004576479703,144
1.70260316285947e-05,10
4.63222397414096e-05,32
0.014640986348278,2
0.0146366622386286,571
0.0146358400957246,21
0.0146143258024395,497
0.014603211627059,91
0.0146000104340744,12
0.0145708724312911,21
0.0145546093699944,7
0.0142848664389387,393
0.000626702348116597,30
0.0144037185800136,459
0.014471157550713,170
0.0144656224351054,6
0.0144652478040613,2
3.26897103448704e-06,9
0.00599737048323287,152
0.0144537805727408,2
0.0144156498755524,20
0.00015451817302684,55
0.0143839252187828,408
0.000313038575712559,72
0.0143653180856536,1
2.0504670563825e-05,10
0.0143512159465588,99
0.0143502152598625,21
0.000489427859268993,8
0.0143142916670913,224
0.0143048354763032,3
0.0142609401154986,277
0.0142393192239235,9
0.0142309491961675,1020
2.50254563545994e-06,11
0.0142114693587269,327
0.0141894227145538,526
0.0141844020090134,48
0.0141630581194525,14
0.0141580503658462,930
0.0141529199313637,10
0.000606561577622892,21
5.16985206134402e-06,27
0.0141494991956017,15
0.0141373277249705,158
0.0141354698319719,383
0.0141333810104737,18
0.0141160586677917,2
0.00101070524146091,48
2.13456350452876e-06,4
3.64212095236479e-05,14
0.000113917636762837,48
0.000502823020657227,85
0.0140033447752698,269
0.0139933175084696,6
0.0139801408838529,168
0.00213273423971299,54
0.0139385001758233,116
0.0139359257357929,167
0.0138986388023972,42
0.0138729348907481,15
0.0138709095811068,14
0.0138572928441918,249
0.0138591856603923,200
0.0138577856206336,69
0.0138384201783568,45
0.0138369112002592,8
0.0138358385568767,56
0.0138329303640159,48
0.0138109535250069,193
0.0138035075489124,279
4.99304980606347e-05,36
0.0137987556844748,183
2.44224510838608e-07,4
0.000377745981538065,47
0.0137831385173532,40
0.0137810209586679,4
0.0137733111592833,194
0.0137697056755708,2
0.0137660716101692,21
0.0137655849059679,36
0.000128469983362396,47
0.0137468934621085,175
0.013736754767212,23
0.0137246626882663,3
0.0137203029846895,39
0.0137054820516951,64
0.0136849069071233,404
0.0136911731513302,862
0.0136799073579051,4
0.0136760575160291,12
0.013657640006007,1
0.0136544185119164,7
0.001399212413611,91
6.44273379276269e-05,8
0.0136082183397408,285
0.0135822401494387,111
0.0135788180700726,7
1.88048477963998e-06,3
0.0135677407023096,2
1.8798587874021e-06,1
0.00763874161845462,275
0.0135361517136473,229
0.0135272766350782,4
0.0135258819184523,4
0.0135200325142126,8
8.85576085404391e-05,9
0.000103820827423994,17
0.0135132876820372,294
0.013484800142274,37
0.0134796206871803,378
0.0134635445800891,18
0.0134503558373695,3
0.0134454126883466,194
0.0134462809462435,2
0.0134407083884326,2
0.0133989235890768,177
6.29709939190536e-05,21
0.0133962852377283,24
0.0133935352673061,1
0.0133842007495228,20
0.0133752088583507,8
0.0133563897270576,302
0.000119600014158749,38
0.013329642289464,48
0.0133243745176374,119
0.0133198857161479,24
0.013298558962816,32
4.02067703685674e-05,10
0.01323678300435,3
0.0132327874222231,1
0.0132245575374497,429
6.47106048824935e-05,3
0.0131658364556364,339
0.013178019429939,105
0.013154892810111,189
2.13635961880574e-05,26
0.0131193549326022,610
0.0131308586593728,283
0.0131278264514269,16
0.0131243487189314,260
0.0131141409361958,251
0.0130982673340872,5
0.0130972543355748,75
0.0130910390135494,3
0.000345190413061367,15
1.12746572428311e-05,11
0.0130699233854608,840
0.0130548331148566,199
1.13585274265709e-05,27
0.0130411520505353,250
0.0130408543824143,60
0.0130350871865806,394
5.67651843901166e-06,9
0.0130283392028141,119
8.64821287532427e-05,43
0.0130138674211129,13
0.0130127516778078,4
0.0130104000802746,253
0.0130050610460493,741
1.59581777403174e-05,5
0.0130050010304887,13
0.00299926132925382,101
0.012992157789808,18
0.0129739707130257,144
0.0129724510763192,4
0.0129682639672439,330
0.0129601433068823,6
0.0129511935097846,20
0.0129488118417926,242
0.00817617009722632,161
0.0129410838098188,200
2.16522886002203e-05,16
8.86597656166176e-06,13
0.0129034482878891,76
0.012892441662123,5
0.0128858229463427,232
0.0128776345219983,1
0.0128743583653406,260
0.0128691317073118,297
6.5419909535984e-05,11
0.012852788512677,246
1.96685606357371e-06,3
0.0128483791245759,791
0.0128313470988181,237
0.0128188837296766,1
0.0128148525605374,38
0.0128088268143372,1
0.000127625306687695,15
0.0127708697940433,1650
0.0127584977987459,255
0.0127448341784564,23
0.0126681386856544,302
0.0127200057981037,445
0.0127162654061035,136
0.000536032927340237,72
5.38581840660835e-06,10
6.29105647867055e-05,26
0.0126897644586235,13
0.0126670855540049,196
8.76077112192796e-06,9
0.0126594547279011,18
0.0126448847693224,45
0.0126368256556103,166
0.01255000410366,244
0.01260054098088,211
0.0125811631996761,83
0.012577417379176,6
0.000582358754236833,66
0.0125650274406661,5
0.0125469694548719,265
0.0125446628776929,5
0.0125003964104059,174
0.0125001926849895,10
0.0124905620095805,304
0.0124839056779144,8
0.0124818597220108,182
0.0124797745399913,6
0.0124740220179061,6
0.000871603739551073,112
0.0124426617664191,332
0.0124564897249743,147
0.0124525122470873,19
0.0124421877361349,219
0.0124346256197686,35
0.0124221706389479,78
0.0124146829411201,4
0.0123998887201251,1
0.0123954372933379,3
0.0123680553449919,31
0.0123592241195571,356
0.0123523005543332,34
0.0123501237032914,116
0.0123478913954909,176
0.0123414034439547,5
0.0123413611239498,690
1.83171568155276e-05,19
0.0123091218021632,21
0.0123063881021716,1
8.08019046261047e-05,20
0.0122739175834014,6
0.0122713719654104,217
0.000196935929133457,10
3.26454886960124e-05,26
0.0122481971494358,5
0.0121483842906907,375
0.0122461388102576,1
0.0122339579254081,46
0.0121991780408806,29
0.0121973017042449,142
0.0121875989090699,11
0.000132885731768255,33
0.0121804877320851,17
0.0121763812174338,49
0.0121670748848456,78
0.0121466368599336,4
0.0121430696283469,41
0.0121419620719677,3
0.0121365194130711,1670
0.0118737931547361,811
0.0121180746224,196
0.0121160523872414,50
0.0121158334805794,14
0.00217679073514482,254
0.0121120832038564,8
0.0121065876600044,155
0.0121017377807096,70
0.0121001321896521,7
0.0120908731977642,895
0.0120886608009398,13
7.536281820931e-05,19
0.01207967089111,2
0.0120519211640823,2
0.0120437032386498,4
0.0120338245379861,21
0.012030409007512,1
0.0120283118152376,482
0.0120148975531855,192
0.0120121105718177,1
8.35883262164201e-06,6
1.52721260211398e-06,9
3.00988275041005e-06,16
0.0119822125033923,4
0.0119776374360281,1
0.0119721013226403,9
1.57450909913996e-06,13
0.0119559689431393,207
0.000266380729766257,59
0.0119344056563577,2
4.32503766037312e-05,53
0.011930977424284,5
0.01192500765649,1
0.0119220306280724,63
5.75221389135982e-06,9
0.011915657365336,16
0.0119057621867096,1
0.011900012016047,3
0.0118930567670022,3
0.0024283719212407,159
0.0118780444624877,1
0.0118758824528747,1
0.011861223363662,3
0.0118524777205968,4
0.0118489328767142,18
0.000562991665992639,55
2.82588024557138e-05,40
0.0118349054555254,1
0.0118313995983716,7
0.0118260978007029,19
0.0118190511284336,6
0.0118122745235481,4
0.0118028057882023,293
0.0118010923473671,9
0.0117468057459138,490
0.011789615955651,178
0.0117966422877875,3
0.0117895271018428,6
0.0117528935888553,18
0.0117467714499676,3
0.0117281810721497,99
0.0117227316413766,62
0.0117209825437258,241
0.011720263177141,3
0.0117200090053811,64
0.0117165113631105,52
0.0117120477865907,13
0.011710902652074,11
0.000452948693311554,115
0.0117095272072809,11
0.0117017657587139,8
0.0117012402398071,4
5.3676717724173e-05,44
0.011689854036361,92
0.0116755911064667,8
0.0116557774188348,5
0.0116546629894533,52
0.0116514253481436,1
0.0116427142410849,2
0.0116384641498032,3
0.0116351554636238,1
3.41870518292497e-05,28
0.0115957907394481,45
0.011595078646544,2
1.11526844247364e-05,4
0.0115749829012656,5
1.89380075181247e-05,4
0.0115715892723243,4
0.0115715191532922,7
4.15190140351155e-05,12
0.0115608204351261,142
0.0115487794174145,4
0.000634356010776117,66
0.0115371097870334,40
0.0115328597475507,1
3.11148500644145e-05,9
0.0114963619749208,10
0.0114951972520781,2
1.02214105720032e-05,7
0.0113023486924982,270
0.0114861212986403,50
0.0114853131788817,24
3.20074847190729e-05,16
0.0114790872770934,333
0.0114770501864507,4
3.89733803570263e-05,10
0.0114703170108261,20
0.0114671273598606,1
0.0114619519847483,1
0.0114589553974594,234
0.0114585960723814,47
0.0114536200581419,5
0.0114509096769405,6
0.0114430454021273,4
0.0114329196058285,22
0.0114313864466885,814
8.66944483377806e-05,44
0.011427653795947,2
0.0114274668901244,55
0.000324342536900328,46
0.00375772390821347,88
0.0113892676153559,4
1.28210424262336e-05,15
0.0113837011201534,1
0.0113836613911064,13
0.0113822145953905,657
0.011376628888999,15
0.0113666493016414,1
0.000446354710650592,35
0.00224177599806987,145
0.0113371762541426,1
0.0113362511641035,24
0.0113206709074118,19
0.0112967248195512,10
0.0112954982391159,155
0.0112949858721399,5
0.0112877934515596,96
0.0112800149570062,11
0.0112799086162123,49
0.0112744056846281,36
0.0112681347197542,106
0.01125324278985,27
0.0112501641245049,2
0.0112472497986935,2
0.0112399766196375,1
0.0112371485143571,7
5.27799622786093e-05,11
0.0112220057556437,148
0.0111274379917374,567
0.00173849636618111,50
0.0112013725906361,112
0.0112008077763453,23
0.0111942292843537,214
0.000278454935696914,24
0.0111779636905464,1
0.0111746212125442,12
2.56371477639698e-06,5
0.000132561069808061,18
1.0795779419435e-06,5
0.0111605700545323,3
0.011156311219039,1
0.0111558400114795,8
0.0111525342581903,1
0.0111460586965491,249
0.0111370379134722,1
0.0111364517799239,9
0.0111309126885979,5
0.0111307789505408,1
3.78199702370917e-05,12
0.0111103271100528,3
8.19739679931933e-06,14
0.011083643535165,38
0.0110762251173946,25
0.0110742677587011,2
0.0110716848129311,329
0.00034720275686885,95
0.00855704202813357,219
0.0110572137022818,2
0.0110528074719996,1
0.0110456974741434,1
0.0110418887665183,4
0.0110317916041367,1
8.36727692797102e-05,10
0.0110164754827197,1
2.06723804996529e-06,17
0.00249614474431668,152
0.011003616472737,3
0.00081020958882094,79
1.76309689250064e-05,15
0.0109841647464919,8
0.0109815103093898,20
4.79364438252768e-06,8
0.0109746358535678,3
0.0109744368513628,3
0.0109684567861125,5
0.0109676677114452,336
0.0109379577269303,3
0.0108767539161425,299
0.0109031374378693,3
5.96473105542656e-05,13
5.58490723330917e-05,147
0.0108825376037453,1
4.05829765788254e-05,14
0.0108637972367547,4
0.010854759103433,175
5.39835367715559e-06,5
0.000613658166606743,177
0.0108434641601248,2
0.0108431940144347,2
0.0108419248539089,9
0.0108393286315115,4
0.0108277712855327,2
0.0108190772955895,3
0.0108112118146402,565
0.010810561664454,269
0.0108073798768999,37
