court,year,sum
onca,1998,0.238534294903947
onca,1999,0.249055773793034
onca,2000,0.279721989700946
onca,2001,0.270663658187464
onca,2002,0.318374957498453
onca,2003,0.297630881042077
onca,2004,0.336819088529369
onca,2005,0.314209926900421
onca,2006,0.294031607688683
onca,2007,0.276198130043621
onca,2008,0.329081923114976
onca,2009,0.295192506419518
onca,2010,0.311811019077665
onca,2011,0.29663071633633
onca,2012,0.33136620233453
onca,2013,0.270633750151626
onca,2014,0.295347185956115
onca,2015,0.361054184437154
onca,2016,0.418895576631404
onca,2017,0.452480259674628
onca,2018,0.425741365890681
onca,2019,0.388537337922636
onca,2020,0.342518623978672
onca,2021,0.0153836968897561
onsc,1894,0.000266893991608812
onsc,1895,4.48101721320764e-05
onsc,1896,1.42100725037408e-05
onsc,1897,0.000135697587327838
onsc,1898,0.000536630317176015
onsc,1899,3.67087860031216e-05
onsc,1900,3.30018823051259e-05
onsc,1901,2.79963724821885e-05
onsc,1902,3.67649663008451e-05
onsc,1903,5.92846661947139e-06
onsc,1904,0.000163297715855277
onsc,1905,2.12307110116296e-05
onsc,1906,0.000346886124624567
onsc,1907,4.91845376541206e-05
onsc,1908,0.000141841809658076
