year,sum,community
2005,0.63421730319066,638
2006,0.492767768666319,638
2007,0.724931581684864,638
2008,0.737218614718034,638
2009,0.796322242297269,638
2010,0.945371218374724,638
2011,0.864680472748173,638
2012,0.803032218552,638
2013,0.688857439497244,638
2014,0.81452936201148,638
2015,0.645532977975147,638
2016,0.556332766121828,638
2017,0.462103346707028,638
2018,0.391502749659391,638
2019,0.374135268618743,638
2020,0.256218502906299,638
2021,0.0116630157128303,638
1970,0.00446356196215458,666
1971,0.00363444544886067,666
1972,0.00364082985951771,666
1973,0.00661900391820915,666
1974,0.00890348865332872,666
1975,0.0103259999499219,666
1976,0.0108801783766558,666
1977,0.00744249462216583,666
1978,0.00991871208723672,666
1979,0.00453544057508503,666
1980,0.00589232298110162,666
1981,0.013374395475536,666
1982,0.0333378041561433,666
1983,0.00605700484737749,666
1984,0.0177699597606931,666
1985,0.012982846950271,666
1986,0.00658215804099497,666
1987,0.112094749846624,666
1988,0.00752695025713618,666
1989,0.0150760249692503,666
1990,0.0504046311746958,666
1991,0.0491271979835305,666
1992,0.0409804891139489,666
1993,0.044802668356109,666
1994,0.0641323912143676,666
1995,0.0805575852609624,666
1996,0.139699835856591,666
1997,0.161069350950124,666
1998,0.148536167510188,666
1999,0.197859561910466,666
2000,0.284399750488368,666
2001,0.218702697547969,666
2002,0.199796272893618,666
2003,0.229781974830114,666
2004,0.29599678041662,666
2005,0.293484451266469,666
2006,0.293463516729757,666
2007,0.281013713329213,666
2008,0.385724705523483,666
2009,0.354970830023319,666
2010,0.433869862647518,666
2011,0.437856485234428,666
2012,0.555777864946157,666
2013,0.54295315868864,666
2014,0.515944922060942,666
2015,0.536931119110677,666
2016,0.523346820346318,666
2017,0.477175271099503,666
2018,0.433270610146375,666
2019,0.369705270528132,666
2020,0.232233481275861,666
2021,0.0179789910236194,666
1970,0.00741891044890552,1144
1971,0.0113602633928545,1144
1972,0.0105191130929993,1144
1973,0.0250897432387482,1144
1974,0.0222857216743675,1144
1975,0.0176013646907938,1144
1976,0.0438338260199266,1144
1977,0.0282373080750743,1144
1978,0.0508179002615951,1144
1979,0.103043183529158,1144
1980,0.0501158098097587,1144
1981,0.0431472842789053,1144
1982,0.0475139252362994,1144
1983,0.0450422897157361,1144
1984,0.0530280980202585,1144
1985,0.0930037998593441,1144
1986,0.0529395423669086,1144
1987,0.0536420936621127,1144
1988,0.0934632891496737,1144
1989,0.148474438783348,1144
1990,0.157057458251866,1144
1991,0.0972092605629002,1144
1992,0.197504414706718,1144
1993,0.260063039286443,1144
1994,0.18071269854278,1144
1995,0.191513159843135,1144
1996,0.216999587116628,1144
1997,0.340693483144985,1144
1998,0.386680069927762,1144
1999,0.385499935468698,1144
2000,0.443911877018899,1144
2001,0.569651018038184,1144
2002,0.860068992968352,1144
2003,0.957603731019993,1144
2004,1.02880095267401,1144
2005,1.18744447428413,1144
2006,1.2158335584164,1144
2007,1.03188180529853,1144
2008,2.32514675642599,1144
2009,2.37291585484186,1144
2010,2.22139288613959,1144
2011,2.37164144432688,1144
2012,2.21657010601638,1144
2013,1.90123870997086,1144
2014,2.01681992779979,1144
2015,1.67550560540987,1144
2016,1.63003372165209,1144
2017,1.45590333913158,1144
2018,1.31797712793483,1144
2019,0.962736950604968,1144
2020,0.528781663022852,1144
2021,0.00632240092787522,1144
